epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202031,2020-07-26,126,PE,Petrolina,2611101,city,1620,457.21769,107,52,0,0.0321,354317,False,False
202030,2020-07-25,125,PE,Petrolina,2611101,city,1513,427.01874,66,52,1,0.0344,354317,False,False
202030,2020-07-24,124,PE,Petrolina,2611101,city,1447,408.39136,48,51,2,0.0352,354317,False,False
202030,2020-07-23,123,PE,Petrolina,2611101,city,1399,394.84416,39,49,0,0.035,354317,False,False
202030,2020-07-22,122,PE,Petrolina,2611101,city,1360,383.83707,25,49,2,0.036,354317,False,False
202030,2020-07-21,121,PE,Petrolina,2611101,city,1335,376.78124,1,47,0,0.0352,354317,False,False
202030,2020-07-20,120,PE,Petrolina,2611101,city,1334,376.49901,18,47,3,0.0352,354317,False,False
202030,2020-07-19,119,PE,Petrolina,2611101,city,1316,371.41881,25,44,0,0.0334,354317,False,False
202029,2020-07-18,118,PE,Petrolina,2611101,city,1291,364.36299,19,44,1,0.0341,354317,False,False
202029,2020-07-17,117,PE,Petrolina,2611101,city,1272,359.00056,101,43,1,0.0338,354317,False,False
202029,2020-07-16,116,PE,Petrolina,2611101,city,1171,330.49501,26,42,2,0.0359,354317,False,False
